CustomerID,Name,Birthyear,Education,Marital_Status,Income,Kid_Younger6,Children_6to18
31043,Mr. Evan Black,1977,PhD,Married,61024,1,1
12932,Mr. Phil Ogden,1956,HighSchool,Divorced,95875,0,0
5429,Miss Audrey Wallace,1975,PhD,Together,86980,0,1
28946,Mr. Joseph Butler,1963,Graduation,Married,116557,0,0
28331,Mr. Dylan Baker,1953,Master,Married,112961,0,0
32975,Mr. Frank Sutherland,1972,PhD,Married,82902,0,0
23375,Mr. Austin Paige,1994,Graduation,Married,116370,0,0
8327,Miss Leah Morrison,1997,HighSchool,Single,11000,1,0
17324,Mr. Luke Wilson,1979,Graduation,Married,121757,0,0
28025,Miss Anna Jones,1976,HighSchool,Together,61575,0,0
10172,Mr. Gavin Bower,1992,Graduation,Single,80412,1,0
27695,Mr. Colin Wilson,1962,Graduation,Together,57590,0,1
11888,Miss Karen Ellison,1957,Graduation,Together,125421,0,0
21551,Mr. William Chapman,1973,Graduation,Together,33400,1,1
24134,Mr. Nathan Baker,1979,PhD,Single,141390,0,0
12578,Mrs. Claire Cornish,1961,Graduation,Married,116053,0,1
27506,Miss Maria Robertson,1963,Graduation,Together,105771,0,1
32486,Mr. Paul Sutherland,1989,Basic,Married,31929,0,0
18488,Mr. Gavin MacLeod,1950,PhD,Together,127569,0,0
7856,Mr. Steven Henderson,1982,Master,Married,59021,1,0
33269,Mr. Warren Nash,1972,Graduation,Divorced,78996,0,1
25229,Miss Wanda Rutherford,1998,Master,Together,116482,0,0
21191,Mr. Connor Dyer,1971,Graduation,Together,98550,0,1
8201,Miss Jasmine Brown,1999,HighSchool,Together,117343,0,0
20663,Miss Lillian Abraham,1985,Graduation,Single,37099,1,0
22997,Miss Andrea Sanderson,1990,HighSchool,Together,53902,1,0
5420,Mr. Steven Poole,1979,Graduation,Married,119457,0,1
14006,Miss Una Manning,1993,Graduation,Single,51276,1,0
30830,Mr. Brian Clark,1980,Graduation,Married,65587,0,1
12776,Mr. Richard Churchill,1955,PhD,Together,94694,0,0
16703,Mr. Colin Wallace,1970,Master,Divorced,96168,0,1
33842,Mr. Sean Pullman,1977,Master,Married,98228,0,1
30734,Mr. Evan McGrath,1979,PhD,Married,49272,1,0
15566,Mr. Warren Chapman,1952,Master,Divorced,127759,0,0
30962,Mr. Michael Roberts,1968,Graduation,Together,136216,0,0
8297,Miss Caroline Graham,1957,Graduation,Together,72333,0,0
13709,Mr. Andrew Lyman,1961,Master,Married,54943,1,1
15251,Mr. Matt Burgess,1977,HighSchool,Married,69934,0,1
31931,Mr. Christopher Sanderson,1977,HighSchool,Together,230340.825,1,1
34148,Mr. Christopher Reid,1978,Graduation,Divorced,111767,0,0
24857,Miss Ella Black,1970,PhD,Single,104785,0,0
32480,Mr. Jason Bower,1957,Graduation,Married,114988,0,0
26579,Mr. Robert Marshall,1976,PhD,Married,78071,0,1
12143,Mr. Adrian Wilson,1960,Master,Single,81746,0,0
23483,Miss Faith James,1997,HighSchool,Together,32201,1,0
12242,Miss Bernadette Anderson,1973,PhD,Together,118310,0,0
33350,Mr. Eric Walsh,1983,Graduation,Divorced,98279,0,1
6545,Mr. Stephen Dickens,1973,Graduation,Married,43606,1,1
32990,Mr. Victor Kerr,1979,Graduation,Single,107774,0,1
20300,Mr. Sean Parr,1986,Graduation,Married,45719,1,1
19472,Mr. Paul Peters,1976,Master,Married,43329,1,0
7337,Mr. Anthony Nolan,1956,Master,Married,106455,1,2
7031,Miss Anne Paterson,1985,Graduation,Together,29389,1,0
34469,Mr. Simon Hodges,1983,Master,Married,32874,1,0
20039,Mrs. Pippa Ogden,1976,Graduation,Divorced,108375,0,0
14033,Miss Claire Dyer,1984,Graduation,Single,34489,1,0
33347,Mr. Jonathan Butler,1981,Graduation,Widow,116123,0,0
17498,Mr. Austin King,1985,Graduation,Married,45226,1,0
13019,Mr. Gordon Nolan,1965,Master,Single,94883,0,1
20195,Mr. Stewart Peters,1965,HighSchool,Married,89956,0,1
29714,Mr. Joshua Hart,1989,Graduation,Together,121037,0,0
33332,Mr. Dominic Vance,1978,Graduation,Divorced,82458,0,1
17876,Mr. Frank Wilkins,1983,PhD,Married,71756,1,1
7892,Mr. Charles Hamilton,1988,Graduation,Divorced,46878,1,0
22643,Mr. Sebastian Arnold,1976,Graduation,Together,52827,1,1
34937,Mr. Liam Young,1969,Master,Together,87478,0,1
5921,Mrs. Jane Cornish,1977,Graduation,Divorced,72915,0,1
17741,Mr. Keith Young,1976,PhD,Single,37495,1,0
24959,Mr. Piers Sutherland,1985,Master,Together,41693,1,0
16667,Mr. Paul Mills,1997,PhD,Married,79010,0,0
17129,Mrs. Michelle McDonald,1969,PhD,Married,100393,0,1
31556,Mr. Richard Wright,1966,Graduation,Together,104634,0,1
29000,Mr. Keith Cornish,1980,Graduation,Married,92578,0,1
30848,Mrs. Leah Arnold,1969,Graduation,Married,95276,0,1
9743,Miss Olivia Fisher,1984,Master,Single,107232,0,0
23507,Mr. Piers Terry,1971,Graduation,Married,123168,0,1
26006,Mr. Tim Anderson,1997,Graduation,Together,105249,0,0
19301,Mr. Lucas Blake,1984,PhD,Divorced,51626,2,1
8918,Miss Alison Slater,1959,Master,Single,106037,0,1
17081,Miss Gabrielle Paige,1976,Master,Single,55381,1,0
9770,Mr. Oliver Bailey,1972,PhD,Married,58791,1,1
6998,Miss Wanda Turner,1995,Graduation,Together,48916,1,0
10157,Miss Nicola Metcalfe,1984,Graduation,Together,149137,0,0
27392,Mr. Anthony Chapman,1991,HighSchool,Single,58523,1,0
34139,Miss Sue Parsons,1952,PhD,Single,110942,0,0
28166,Mr. Thomas Parsons,1979,Graduation,Together,43647,2,0
19160,Mr. Neil McLean,1997,Graduation,Married,53752,1,0
28346,Mr. Keith Springer,1970,Graduation,Together,42597,1,1
9284,Mrs. Nicola Churchill,1995,HighSchool,Married,24593,0,0
24281,Mr. Cameron Duncan,1978,Graduation,Divorced,39387,1,0
19445,Miss Hannah Vaughan,1963,Graduation,Together,132146,1,1
11318,Mr. Richard Chapman,1967,Graduation,widow,74271,1,1
14486,Mr. Robert Clarkson,1976,Master,Married,48732,1,1
28814,Mr. Dylan Vaughan,1989,Master,Single,68841,2,0
25616,Mr. Nicholas Burgess,1966,Graduation,Divorced,97137,1,1
22943,Mr. Joe Cameron,1976,Graduation,Together,75754,0,1
19742,Mr. Paul Taylor,1982,Graduation,Married,26399,1,0
15905,Mr. Charles James,1957,PhD,Together,95655,0,0
7013,Miss Ella Ellison,1999,Graduation,Single,109924,0,0
15488,Mr. Joshua Bell,1980,Graduation,Single,55789,1,0
10271,Mr. James Sutherland,1976,Graduation,Together,146428,0,0
32552,Mr. Blake Short,1965,Graduation,Divorced,51805,1,1
26360,Mrs. Zoe Mathis,1996,Graduation,Married,31139,1,0
9725,Mr. Luke Clarkson,1971,PhD,Together,64238,0,1
17363,Miss Jessica Chapman,1985,Graduation,Single,125556,0,1
8954,Mr. Connor Coleman,1990,Graduation,Married,109661,0,0
20777,Mr. Dan Graham,1979,Graduation,Married,91507,0,1
26792,Mr. Neil Harris,1981,PhD,Single,52801,1,1
19775,Miss Mary Blake,1974,Graduation,Single,121080,0,0
18059,Miss Caroline Piper,1980,Graduation,Together,107576,0,1
11192,Mr. Adam Paterson,1981,PhD,Single,31318,1,0
8939,Miss Mary North,1962,Graduation,Together,97629,0,1
18131,Mr. Boris Smith,1994,Graduation,Together,111586,0,0
20012,Mr. Gavin Walker,1988,PhD,Married,40183,1,0
11048,Mr. Adam White,1967,Graduation,Married,69190,0,1
10340,Miss Theresa McDonald,1981,Graduation,Together,50571,1,0
10787,Mr. Alan Metcalfe,1958,PhD,Together,81387,0,1
34271,Miss Lauren Churchill,1959,Master,Single,70084,1,1
9995,Mr. Frank Ross,1955,Graduation,Single,107104,0,0
9158,Mr. Paul Butler,1994,Graduation,Married,32646,1,0
21941,Mr. Charles Terry,1977,PhD,Together,48108,1,0
32726,Mr. Christopher Clarkson,1988,Graduation,Married,115061,0,0
17444,Miss Caroline North,1972,PhD,single,89259,0,1
16877,Miss Theresa Gill,1994,HighSchool,Single,36998,1,0
16004,Miss Jennifer Avery,1965,Graduation,Together,89576,0,1
34670,Mrs. Michelle Poole,1960,HighSchool,Widow,87361,2,1
16823,Mr. Justin Sutherland,1981,HighSchool,Married,141602,0,0
15632,Mr. Robert Powell,1958,PhD,Married,90933,0,1
12029,Mr. Steven Brown,1980,Graduation,Married,126296,0,0
11975,Mr. Jonathan Harris,1965,Graduation,Together,112702,0,0
31409,Mr. Christian Allan,1985,Graduation,Divorced,3746.5,1,0
27050,Mr. Joe Gray,1980,Master,Divorced,95030,0,1
29966,Miss Madeleine Pullman,1998,Basic,Together,39188,1,0
30857,Mr. Sean Powell,1959,PhD,Single,91218,0,1
5159,Mr. Stewart Miller,1984,Graduation,Divorced,58838,0,1
18953,Mr. Austin Robertson,1976,PhD,Together,113846,0,1
14780,Mrs. Anna Kerr,1966,PhD,Divorced,64122,0,1
10814,Mr. Dylan Reid,1990,Graduation,Together,66071,0,0
18782,Miss Heather McDonald,1988,Master,Together,42552,1,0
16421,Mr. Piers Lewis,1958,Master,Married,64814,1,1
23492,Mr. Neil Rees,1976,Master,Divorced,28615,2,0
28688,Mr. Anthony Gibson,1976,Graduation,Together,77992,0,1
6245,Mr. Lucas Quinn,1989,HighSchool,Single,67311,0,0
16298,Mr. Evan Bond,1984,Graduation,Married,86982,0,1
34289,Miss Sarah Quinn,1950,Master,Single,70854,0,0
22745,Mr. Joe Lewis,1974,Graduation,Single,81795,0,1
12521,Mr. Peter Mackay,1973,PhD,Together,136439,0,0
27269,Mr. Jason Arnold,1968,Graduation,Married,78661,0,1
12089,Mr. Liam Chapman,1984,PhD,Together,50317,1,1
15116,Mr. Neil Rampling,1954,Master,Married,72177,0,0
21104,Mr. Sean Alsop,1987,Master,Married,86878,1,0
17246,Miss Rose Payne,1978,Graduation,Together,97568,0,1
31055,Mr. Peter McDonald,1964,HighSchool,Married,76768,0,1
20984,Mr. Anthony Buckland,1958,Graduation,Married,68450,1,1
6749,Miss Victoria Davies,1959,Graduation,Together,75855,2,1
25865,Mr. Colin Butler,1983,Graduation,Married,105823,0,1
17099,Mr. Christian Abraham,1962,Graduation,Together,107357,0,0
34958,Mr. Gordon Berry,1996,Graduation,Married,61429,1,0
23336,Miss Amanda Piper,1954,Master,Together,117540,0,0
14987,Miss Michelle Davies,1985,HighSchool,Single,67312,0,1
6077,Miss Nicola Sutherland,1951,PhD,Together,103003,0,0
31238,Mr. Dominic May,1960,Graduation,Married,105637,0,0
31094,Mr. Julian Fraser,1972,Graduation,Married,115883,0,0
8786,Mr. Connor King,1998,HighSchool,Single,22107,1,0
34217,Mr. Matt Watson,1992,Graduation,Together,121852,0,0
9881,Mr. Benjamin Howard,1954,Master,Married,136748,0,0
9653,Mr. Alan Graham,1965,Graduation,Divorced,45985,1,1
20756,Mr. Joe Howard,1995,Graduation,Single,132401,0,0
5126,Mr. Cameron Mitchell,1968,Graduation,Divorced,22048,0,0
16796,Miss Carol Payne,1955,Graduation,Single,109988,0,0
16691,Mr. Alexander Randall,1990,PhD,Married,127390,0,0
27722,Mr. Nicholas Brown,1986,Master,Together,23417,1,0
16199,Mr. Ryan Harris,1994,Graduation,Married,28374,2,0
26711,Mr. Nicholas Baker,1966,Master,Married,229626.425,1,1
15926,Miss Jasmine Wilkins,1982,Master,Together,102873,0,0
16820,Mr. Joseph Powell,1975,Graduation,Divorced,69328,1,2
18455,Mr. Matt Robertson,1978,Master,Divorced,78784,0,1
8705,Miss Emma Watson,1985,Master,Single,86895,0,1
5414,Mr. Tim Bailey,1971,Graduation,Divorced,140132,0,0
29048,Mr. Sam McLean,1956,PhD,divorced,98171,0,1
34181,Mrs. Katherine Jackson,1981,HighSchool,Divorced,76367,0,1
13277,Miss Sophie Walsh,1972,Graduation,Single,87324,0,1
21911,Mr. Harry Jackson,1981,PhD,Single,44521,1,0
17582,Mr. Dan Berry,1975,Graduation,Divorced,103230,0,0
16109,Mr. Michael Sharp,1961,Graduation,Married,81956,0,2
16259,Mr. Simon Skinner,1965,Graduation,Married,60660,1,2
27149,Mr. Frank Coleman,1991,Graduation,Married,125668,0,0
11222,Mr. Isaac Ince,1957,PhD,Married,51409,0,1
30272,Mr. Edward May,1984,Master,Divorced,44988,1,0
6707,Mr. Gavin Taylor,1957,Master,Widow,103222,0,1
19517,Miss Alexandra Hardacre,1967,Graduation,Single,55474,1,1
30098,Mr. Matt Gray,1965,Graduation,Divorced,66394,1,1
27251,Mr. Joe Lee,1994,Graduation,Married,45640,1,0
29027,Mrs. Lauren Marshall,1968,Graduation,Married,118612,0,0
31307,Mr. Thomas Brown,1974,Graduation,Single,67232,1,1
9128,Miss Una Butler,1997,PhD,Single,102864,0,0
18932,Mr. Peter Nolan,1965,Graduation,Single,40421,0,0
21857,Miss Maria James,1975,Graduation,Together,74159,0,1
26984,Mr. Gordon MacDonald,1972,Graduation,Married,71727,0,1
14813,Mr. Piers Hughes,1990,Graduation,Single,95252,0,0
9320,Mr. Michael Hunter,1977,Graduation,Together,77467,0,1
32963,Mr. Blake Underwood,1983,Graduation,Married,73434,1,1
18941,Mr. Paul Dowd,1988,PhD,Married,44876,1,0
9026,Miss Donna Mackay,1967,HighSchool,Together,86743,0,1
21323,Miss Wendy Mackay,1961,Graduation,Together,84790,0,1
21461,Mr. Dan Peters,1987,Graduation,Divorced,61261,0,1
20846,Mr. Victor Morrison,1967,Master,Married,52142,1,1
24854,Mr. Lucas Marshall,1960,Master,Divorced,87458,0,1
19001,Mr. Isaac Parsons,2000,Basic,Married,32627,1,0
11849,Miss Carol Sanderson,1980,PhD,Together,62728,0,1
24329,Mr. Benjamin Mitchell,1990,HighSchool,Married,67604,1,1
7919,Mr. Piers Johnston,1982,PhD,Married,34850,1,1
22055,Mr. Justin Graham,1980,PhD,Married,84353,0,0
17642,Miss Abigail Paige,1975,PhD,Together,107420,0,0
11054,Mr. Leonard Parr,1963,Graduation,Single,107153,0,1
26600,Mr. Harry Bower,1987,Graduation,Together,57339,0,1
29585,Mr. Isaac North,1957,Master,Married,75004,0,1
30287,Mr. James Wilson,1977,PhD,Together,98908,0,1
27002,Mr. Cameron Turner,1951,PhD,Widow,133014,0,0
16628,Mr. Neil Jackson,1972,PhD,Married,63711,0,0
18938,Mr. Gordon Terry,1986,Graduation,Married,57427,0,1
14531,Miss Angela Martin,1980,Master,Together,31927,1,0
20810,Mr. Sam Lewis,1974,Graduation,Married,68425,0,1
22007,Mr. Joe Wright,1985,Graduation,Married,116564,0,1
9578,Mr. Joe Reid,1968,Graduation,Married,94785,0,1
29300,Mr. Phil McGrath,1992,Master,Married,70627,1,0
6608,Mr. Anthony Welch,1998,PhD,Married,83928,0,0
20123,Miss Katherine James,1990,Graduation,Together,103107,1,0
35021,Mr. Gavin Smith,1977,Graduation,Divorced,35906,1,0
19100,Mr. William Chapman,1982,Graduation,Divorced,45385,1,0
27008,Mr. Stewart Knox,1989,Graduation,Single,50900,0,1
17162,Miss Bernadette Wallace,1995,Graduation,Together,32748,1,0
7196,Mr. Tim Murray,1988,Graduation,Divorced,26016,1,1
26327,Mr. Jack Rampling,1980,Graduation,Married,58489,1,1
17672,Mrs. Melanie Martin,1964,Graduation,Widow,64381,0,1
12716,Miss Una Knox,1982,Master,Together,68481,0,2
28913,Mr. Jonathan Wright,1988,Graduation,Divorced,112632,0,0
30908,Mr. Stephen Hudson,1987,Graduation,Married,61187,1,0
27239,Miss Bella North,1973,Graduation,Together,73086,0,2
10835,Miss Irene Bell,1970,Graduation,Single,119399,0,0
11675,Mr. Jason Wilkins,1971,PhD,Married,81631,0,1
5393,Miss Victoria Thomson,1976,Master,Together,24154,0,1
28529,Miss Wendy Paterson,1992,HighSchool,Together,56763,1,0
27821,Mr. Gavin Hughes,1968,Graduation,Married,43793,0,0
22697,Miss Ruth Lambert,1987,Graduation,Together,70578,1,0
32264,Miss Molly Butler,1978,Master,Single,84023,0,1
16253,Mr. Victor Parr,1994,Graduation,Married,43234,1,0
14423,Mrs. Ava Rees,1974,,Married,88447,0,1
12812,Mr. David Paterson,1982,Graduation,Married,101928,0,1
34520,Mrs. Virginia Glover,1961,Master,Married,103325,1,1
30191,Mrs. Audrey Lambert,1969,Graduation,Married,110515,0,0
16769,Mr. Boris Powell,1993,Basic,Single,61901,1,0
30461,Miss Katherine Coleman,1997,HighSchool,Single,36842,1,0
9845,Mr. Adrian Walker,1961,Master,Together,56897,1,1
28115,Mr. Edward Baker,1984,Graduation,Married,121093,0,0
9107,Miss Theresa Dyer,1969,Graduation,Single,94614,0,0
13256,Miss Michelle Stewart,1962,PhD,Together,44327,1,1
8465,Mr. Evan Paige,1978,Graduation,Single,31068,1,0
24104,Miss Felicity Hardacre,1968,HighSchool,Single,90542,0,0
21530,Mr. Ian Parsons,1968,Graduation,Married,138993,0,0
19976,Miss Lily Baker,1975,Graduation,Single,131058,0,1
15335,Mr. Nathan Newman,1973,Graduation,Together,57183,1,1
25700,Miss Carolyn Kerr,1965,Graduation,Together,95674,1,1
16742,Mr. Phil Wilkins,1975,PhD,Widow,54937,0,1
28493,Mr. Stephen Coleman,1977,Master,Divorced,111955,0,0
19874,Mr. Brandon Lyman,1964,PhD,Married,87865,0,1
6050,Mr. Michael Nolan,1978,Graduation,Together,102758,0,0
9542,Mr. James MacLeod,1979,Graduation,Married,63198,0,1
32621,Miss Donna Oliver,1990,Graduation,Single,38099,1,0
11012,Mrs. Grace Baker,1961,Graduation,Married,36495,0,0
16364,Mr. Andrew Scott,1955,PhD,Divorced,52285,1,1
12017,Mr. Alan Lawrence,1990,Graduation,Single,44685,1,0
32738,Mr. Anthony Rutherford,1956,PhD,Together,53037,1,1
25646,Mr. Alan Parr,2000,Graduation,Single,32712,0,0
25982,Mr. Oliver Mills,1997,PhD,Married,115597,0,0
17207,Mrs. Una Gibson,1980,PhD,Married,43459,1,0
15131,Miss Nicola Graham,1993,Graduation,Together,20524,1,0
30467,Mr. Stephen James,1965,Master,Married,70846,0,1
8543,Mr. Adam Cornish,1992,Basic,Married,35904,1,0
10610,Mr. Brian Hughes,1994,Graduation,Single,41604,2,0
9005,Mr. Sebastian Ferguson,1988,Graduation,Single,53719,1,0
32144,Mr. Stewart Forsyth,1997,Graduation,Married,133122,0,0
8714,Mr. Robert Terry,1956,PhD,Married,60263,1,1
20183,Miss Heather Bailey,1962,Master,Together,86259,1,1
31877,Miss Madeleine Lee,1985,Graduation,Together,122718,0,1
8816,Mr. Joshua Mills,1974,Graduation,Widow,83186,0,1
23276,Mrs. Lillian Parr,1961,Graduation,Divorced,83630,0,1
20474,Mr. Matt Coleman,1982,Master,Together,48237,1,1
13160,Mr. Victor Thomson,1980,Basic,Single,12852,1,0
30974,Mr. Thomas Lee,1997,PhD,Together,118634,0,0
21059,Miss Olivia Metcalfe,1972,HighSchool,Single,61796,1,1
13667,Mr. Max Rampling,1987,Graduation,Married,67085,1,1
25094,Mr. Peter Clark,1987,PhD,Married,62725,1,0
10532,Mr. Keith Baker,1964,PhD,Single,96519,1,2
7616,Mr. Trevor Churchill,1974,Graduation,Together,68088,1,1
14654,Mr. Carl Walker,1971,Graduation,Together,63252,1,1
8078,Mr. Boris Carr,1983,Graduation,Married,84518,0,1
31487,Mr. Kevin Hemmings,1981,PhD,Widow,95849,0,1
18509,Mr. Leonard Campbell,1965,Graduation,Married,69112,1,1
23096,Mr. Benjamin Terry,1956,Master,Married,130578,1,1
17393,Mr. Joe Buckland,1994,PhD,Married,94433,0,0
18449,Mr. Alexander Fraser,1991,HighSchool,Together,22291,1,0
10088,Mr. Dominic Fisher,1996,Graduation,Married,42739,1,0
9224,Mrs. Lillian Ince,1974,PhD,Married,55545,1,0
7592,Mr. Luke Payne,1971,Graduation,Married,40983,1,1
9122,Mr. Sam McLean,1972,Master,Divorced,79472,0,1
11618,Miss Pippa Sutherland,1982,PhD,Single,122768,0,0
26870,Miss Kylie MacDonald,2000,HighSchool,Together,107317,0,0
12371,Miss Diana May,1970,Master,Single,82000,1,1
34415,Mr. Edward Fisher,1980,Graduation,Married,88486,0,1
10682,Mrs. Amy Arnold,1978,Graduation,Divorced,71497,0,0
31958,Miss Abigail Hudson,1963,Graduation,Together,31839,0,0
14054,Miss Faith MacDonald,1995,Graduation,Single,44359,1,0
6029,Mr. Christopher Coleman,1980,Graduation,Divorced,36492,1,0
29180,Miss Jennifer Young,1982,Graduation,Together,87540,0,1
7262,Mr. Joseph Poole,1986,Master,Married,73354,1,0
29672,Miss Lily Roberts,1968,Graduation,Together,46004,1,1
22904,Mr. John Grant,1987,Master,Married,102800,1,0
24590,Mr. Carl MacDonald,1978,Graduation,married,85236,2,1
19373,Mr. Sam Campbell,1993,Graduation,Married,115307,0,0
23156,Mr. Luke Metcalfe,1979,PhD,Married,82553,0,1
27755,Mr. Sam Poole,1985,PhD,Single,110480,0,0
11069,Miss Julia Vance,1992,HighSchool,Single,36897,1,0
25883,Mr. Simon Abraham,1992,Graduation,Single,53453,1,0
19790,Miss Wendy Butler,1981,Graduation,Together,95185,0,0
30149,Mr. Alexander Scott,1975,Graduation,Single,57120,0,1
32153,Miss Sophie McDonald,1958,Graduation,Together,119269,0,0
30134,Mr. Phil Quinn,1983,Graduation,Married,117472,0,0
34328,Miss Megan Skinner,1983,Master,Together,64766,1,0
30116,Miss Sally Allan,1988,Graduation,Together,43980,1,0
32534,Mr. Alan Ince,1963,Master,Divorced,108210,0,0
10688,Mr. Brian Marshall,1970,Graduation,Married,72217,0,1
30692,Miss Diane Cornish,1980,Graduation,Single,56479,1,0
33431,Mr. Eric Morrison,1977,Master,married,58767,1,1
8558,Mr. Eric Howard,1977,PhD,divorced,234963.825,0,1
24380,Mr. Julian Burgess,1981,Graduation,Together,54871,1,1
25370,Mr. Nathan Ferguson,1990,Graduation,Together,109146,0,0
34526,Mr. Sebastian May,1966,Graduation,Divorced,103524,0,2
6047,Mr. Charles Roberts,1959,PhD,Together,115656,0,0
23693,Mr. Thomas Wilson,1965,Graduation,Married,132049,0,0
15353,Mr. Warren Newman,1958,PhD,Together,97498,0,1
31241,Miss Audrey Gibson,1978,Graduation,Together,30194,1,0
11159,Mr. Justin McLean,1981,Graduation,Divorced,24242,1,0
33392,Mr. Victor Payne,1974,HighSchool,Married,61854,1,1
23219,Mrs. Natalie Watson,1988,HighSchool,Married,68255,1,0
10244,Miss Carol Graham,1977,Master,Together,84252,1,0
30761,Mr. Dominic Ferguson,1993,Master,Single,51059,1,0
25856,Miss Sally Gill,1969,Master,Together,81840,1,1
15983,Mr. Dylan Poole,1964,Graduation,Married,61811,1,1
29141,Mr. Tim Morgan,1988,Graduation,Married,44033,1,0
15827,Mr. Christopher Baker,1977,Master,Together,113620,0,1
9389,Mr. William Duncan,1977,PhD,Single,44626,0,0
9191,Mr. Eric Blake,1989,Graduation,Single,66041,0,0
21536,Mr. Carl Abraham,1963,Master,Together,85406,0,1
27611,Mr. Connor Greene,1997,Graduation,Married,128389,0,0
21122,Mr. Stephen Short,1976,PhD,Divorced,111574,0,0
31565,Mr. Jason Morrison,1955,PhD,Married,124492,0,0
34133,Mr. Ryan Lewis,1957,PhD,Married,54950,1,1
6575,Mrs. Olivia Sutherland,1985,Master,Married,84928,1,1
12155,Mr. Stephen Churchill,1989,Graduation,Single,39958,1,0
24851,Mr. Christian Russell,1987,Graduation,Married,41385,0,0
30338,Miss Carolyn Stewart,1986,Basic,Together,11000,1,0
27764,Mrs. Carolyn Davies,1967,PhD,Divorced,70604,1,1
15002,Mrs. Julia Howard,1972,Graduation,Married,73627,1,2
23699,Mr. Justin Ball,1978,Master,Divorced,38970,1,0
23909,Mr. Ian Tucker,1986,PhD,Single,38376,1,0
16274,Mr. Thomas Pullman,1981,Master,Married,76795,0,1
12425,Miss Amelia Hart,1983,PhD,Together,118776,0,1
20792,Mr. Stewart Lee,1959,PhD,Together,109468,0,0
13901,Miss Diana Greene,1991,Graduation,Single,95355,0,0
6071,Miss Andrea Mitchell,1960,PhD,Together,135891,0,0
18425,Miss Jane Stewart,1964,Master,Together,104358,0,1
11714,Mr. Carl MacLeod,1959,PhD,married,83159,0,1
14123,Mr. Ryan Slater,1985,Graduation,Together,61770,1,0
30302,Mr. Justin Parsons,1967,Graduation,Married,86313,0,1
9515,Mr. Adam Lawrence,1972,Graduation,Together,36137,1,1
11477,Mr. Jacob Abraham,1983,Graduation,Married,44675,1,0
19412,Mr. Dan Morgan,1985,Graduation,Married,120250,0,0
23927,Mr. Stewart Grant,1976,Graduation,Married,74511,0,1
9509,Mrs. Joanne Sanderson,1969,Graduation,Married,38047,2,1
28199,Miss Irene Underwood,1966,Master,Single,110416,0,0
11060,Mr. Jack Kelly,1963,Master,Single,92173,2,1
5294,Mr. Peter Cameron,1962,PhD,Single,58757,1,1
22817,Mr. Lucas Young,1986,Graduation,Married,81107,0,1
29030,Mr. Thomas Lyman,1986,Graduation,Single,56550,1,0
20606,Mr. Joseph Wallace,1995,HighSchool,Married,46296,1,0
18581,Miss Donna Hill,1984,Master,Single,62825,1,1
13472,Miss Emma King,1977,Graduation,Together,98111,0,1
10709,Miss Audrey May,1963,Graduation,Together,102714,0,0
28055,Mr. Victor Cornish,1971,Graduation,Married,102422,1,1
34538,Mr. Dan Murray,1955,PhD,Married,55411,0,1
31571,Mrs. Nicola Fraser,1983,Graduation,Married,90886,0,1
20564,Mr. Owen Simpson,1965,Graduation,Together,85006,0,1
31655,Mr. Robert Morgan,1979,Graduation,Single,33873,1,0
29573,Miss Fiona Walsh,1980,Graduation,Single,231001.225,1,1
28679,Mr. Jason Glover,1993,PhD,Married,114837,0,0
22874,Mr. Luke Tucker,1986,Graduation,Married,80007,1,1
19835,Miss Madeleine MacLeod,1979,PhD,Together,79062,0,1
24758,Mr. Dylan Scott,1966,HighSchool,Married,97774,0,0
9989,Mr. Charles Powell,1975,Graduation,Married,54624,1,1
26495,Mr. Dominic Blake,1976,Graduation,Married,82137,0,1
17921,Mr. Robert Anderson,1979,PhD,Together,104816,0,0
30854,Mr. Colin Gray,1953,Master,married,53908,0,0
33800,Mr. Dylan Walker,1969,HighSchool,Married,131015,0,0
28247,Miss Carol Cameron,1965,Graduation,Single,112734,0,0
13001,Mr. Blake Piper,1957,Graduation,Married,120972,0,0
34997,Mr. Joseph Gibson,1968,Master,Single,58794,0,1
13559,Miss Gabrielle Avery,1994,Basic,Single,18045,1,0
16964,Mr. Charles Hill,1977,Graduation,Married,69403,0,1
6875,Mr. William Graham,1979,PhD,Married,50758,1,1
21983,Mr. Sebastian Marshall,1992,Graduation,Married,42137,1,0
12971,Miss Emily Simpson,1976,Graduation,Single,98882,0,1
19313,Mr. Stewart Gray,1967,Graduation,Married,23933,1,1
11309,Mr. Lucas Ogden,1971,Graduation,Together,57172,0,1
29624,Miss Nicola Black,1979,Master,Single,50049,1,1
7523,Miss Bernadette Scott,1998,HighSchool,Together,11000,1,0
16016,Mrs. Felicity Ross,1967,Graduation,Married,73901,0,1
23339,Mr. Adrian Ball,1973,PhD,Married,86462,0,1
14435,Miss Lillian Knox,1964,Graduation,Together,114886,0,1
18272,Miss Emma Smith,1979,Graduation,Single,37585,1,0
18686,Mr. Austin Reid,1990,Master,Single,62178,1,0
30605,Mr. Carl Skinner,1991,PhD,Married,57468,1,0
20264,Mr. Blake Oliver,1976,Master,Divorced,60553,1,0
34577,Mr. Dylan Sharp,1978,Graduation,Divorced,32852,1,1
14723,Mr. Richard Thomson,1978,PhD,Single,88812,1,0
17003,Mr. Jonathan Turner,1998,HighSchool,Divorced,29993,1,0
19106,Mr. Joshua Murray,1986,Basic,Married,226795.625,1,0
16706,Mr. Luke MacLeod,1972,HighSchool,Divorced,125060,1,1
